issn;periodico;Ajuste_SBC;link_scopus;percentil;Qualis_Final;data-atualizacao;data-tentativa;logs
0965-9978;ADVANCES IN ENGINEERING SOFTWARE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18089;95;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0965-9978;ADVANCES IN ENGINEERING SOFTWARE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18089;95;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1134-3060;ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18093;98;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1568-4946;APPLIED SOFT COMPUTING (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18136;92;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0045-7825;COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18158;98;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0045-7906;COMPUTERS & ELECTRICAL ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18159;91;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0045-7930;COMPUTERS & FLUIDS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18160;88;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0360-8352;COMPUTERS & INDUSTRIAL ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18164;96;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0967-0661;CONTROL ENGINEERING PRACTICE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18174;96;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0177-0667;ENGINEERING WITH COMPUTERS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18186;97;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1069-2509;INTEGRATED COMPUTER-AIDED ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18197;92;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0951-192X;INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18198;88;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1939-1374;IEEE TRANSACTION ON SERVICES COMPUTING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18300156728;96;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1524-9050;IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18378;97;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1436-4522;EDUCATIONAL TECHNOLOGY & SOCIETY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18405;96;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1176-3647;JOURNAL OF EDUCATIONAL TECHNOLOGY & SOCIETY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18405;96;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1552-4922;CYTOMETRY. PART A;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18517;90;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1534-5807;DEVELOPMENTAL CELL;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18525;96;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1615-147X;STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18661;92;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0160-791X;TECHNOLOGY IN SOCIETY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18676;96;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0098-5589;IEEE TRANSACTIONS ON SOFTWARE ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18711;91;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0950-5849;INFORMATION AND SOFTWARE TECHNOLOGY (IST);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18732;90;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0167-5877;PREVENTIVE VETERINARY MEDICINE (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18838;89;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1089-7798;IEEE COMMUNICATIONS LETTERS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18896;91;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0733-8716;IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18902;99;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0090-6778;IEEE TRANSACTIONS ON COMMUNICATIONS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18931;93;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1536-1276;IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18933;98;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1536-1284;IEEE WIRELESS COMMUNICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18935;99;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0924-1868;USER MODELING AND USER-ADAPTED INTERACTION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18947;99;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0277-9536;SOCIAL SCIENCE & MEDICINE (1982);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18983;98;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1046-8188;ACM TRANSACTIONS ON INFORMATION SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18997;96;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0026-1270;METHODS OF INFORMATION IN MEDICINE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19016;91;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0166-3615;COMPUTERS IN INDUSTRY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19080;99;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0925-5273;INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19165;98;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0959-6526;JOURNAL OF CLEANER PRODUCTION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19167;98;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1935-8237;FOUNDATIONS AND TRENDS IN MACHINE LEARNING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19300156903;99;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0164-1212;THE JOURNAL OF SYSTEMS AND SOFTWARE (JSS);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19309;88;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1046-6673;JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY : JASN;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19370;96;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0033-5177;QUALITY AND QUANTITY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19372;96;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0303-8300;SOCIAL INDICATORS RESEARCH;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19391;91;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1866-9956;COGNITIVE COMPUTATION (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19400158515;89;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1867-2949;MATHEMATICAL PROGRAMMING COMPUTATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19400158592;94;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
0747-5632;COMPUTERS IN HUMAN BEHAVIOR;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19419;99;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1044-7318;INTERNATIONAL JOURNAL OF HUMAN-COMPUTER INTERACTION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19420;88;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1560-4292;INTERNATIONAL JOURNAL OF ARTIFICIAL INTELLIGENCE IN EDUCATION (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19600156811;96;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1019-6781;ELECTRONIC MARKETS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19600157911;94;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1086-4415;INTERNATIONAL JOURNAL OF ELECTRONIC COMMERCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19691;91;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1939-1382;IEEE TRANSACTIONS ON LEARNING TECHNOLOGIES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700167026;97;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1933-1681;JOURNAL OF INFORMATION TECHNOLOGY AND POLITICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700170417;88;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1949-3053;IEEE TRANSACTIONS ON SMART GRID;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700170610;98;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1877-7503;JOURNAL OF COMPUTATIONAL SCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700174607;96;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
2040-7939;INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN BIOMEDICAL ENGINEERING (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700174683;88;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1662-5196;FRONTIERS IN NEUROINFORMATICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700175167;88;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
2152-2715;CYBERPSYCHOLOGY, BEHAVIOR, AND SOCIAL NETWORKING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700176047;95;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1949-3045;IEEE TRANSACTIONS ON AFFECTIVE COMPUTING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700177034;96;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1869-5450;SOCIAL NETWORK ANALYSIS AND MINING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700177337;91;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1869-5469;SOCIAL NETWORK ANALYSIS AND MINING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700177337;91;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
2041-1723;NATURE COMMUNICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700182758;97;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1946-6226;ACM TRANSACTIONS ON COMPUTING EDUCATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700183047;93;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1753-8947;INTERNATIONAL JOURNAL OF DIGITAL EARTH;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700187627;89;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1758-0463;DATABASE: THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700188321;90;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
2157-6904;ACM TRANSACTIONS ON INTELLIGENT SYSTEMS AND TECHNOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700190323;93;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
2210-6707;SUSTAINABLE CITIES AND SOCIETY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700194105;99;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
1744-5175;COMPUTER SCIENCE EDUCATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700201422;91;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
2210-5379;SUSTAINABLE COMPUTING: INFORMATICS AND SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700201455;88;A1;08/05/2023 21:52;08/05/2023 21:52;atualizado com sucesso
2156-3357;IEEE JOURNAL ON EMERGING AND SELECTED TOPICS IN CIRCUITS AND SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700201678;90;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
1974-9821;INTERNATIONAL REVIEW ON MODELLING AND SIMULATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700202601;89;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
0103-3786;TRANSINFORMAÇÃO;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19900191876;88;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2210-6502;SWARM AND EVOLUTIONARY COMPUTATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19900192513;99;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
1948-5506;SOCIAL PSYCHOLOGICAL AND PERSONALITY SCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19900193555;94;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
1570-5838;APPLIED ONTOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19900193674;94;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
1875-8533;APPLIED ONTOLOGY (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19900193674;94;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
1369-118X;INFORMATION, COMMUNICATION & SOCIETY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=200147110;97;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
0906-7590;ECOGRAPHY (COPENHAGEN);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20276;96;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
0925-8574;ECOLOGICAL ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20291;91;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
0270-4137;THE PROSTATE (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20474;92;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
0927-0256;COMPUTATIONAL MATERIALS SCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20541;89;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
1463-5771;BENCHMARKING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20793;88;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
0308-5961;TELECOMMUNICATIONS POLICY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20870;94;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
0191-2615;TRANSPORTATION RESEARCH, SERIES B: METHODOLOGICAL;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20892;97;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
0968-090X;TRANSPORTATION RESEARCH. PART C, EMERGING TECHNOLOGIES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20893;99;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
0736-5853;TELEMATICS AND INFORMATICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20896;95;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
1366-5545;TRANSPORTATION RESEARCH. PART E, LOGISTICS AND TRANSPORTATION REVIEW;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20909;97;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
0041-1655;TRANSPORTATION SCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20910;92;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
1532-4435;JOURNAL OF MACHINE LEARNING RESEARCH;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20969;96;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
0888-3270;MECHANICAL SYSTEMS AND SIGNAL PROCESSING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21080;99;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
0957-4158;MECHATRONICS (OXFORD);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21096;92;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
1991-9603;GEOSCIENTIFIC MODEL DEVELOPMENT;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100197121;97;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
1757-7012;WILEY INTERDISCIPLINARY REVIEWS: RNA;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100198522;96;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2150-8097;PROCEEDINGS OF THE VLDB ENDOWNMENT;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100199855;90;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
1570-1255;INFORMATION POLITY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100200653;90;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2045-2322;SCIENTIFIC REPORTS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100200805;91;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2073-8994;SYMMETRY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100201542;93;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2162-2337;IEEE WIRELESS COMMUNICATIONS LETTERS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100203111;89;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2279-7254;EUROPEAN JOURNAL OF REMOTE SENSING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100205502;95;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2213-1582;NEUROIMAGE: CLINICAL;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100222534;91;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
1942-4787;WILEY INTERDISCIPLINARY REVIEWS: DATA MINING AND KNOWLEDGE DISCOVERY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100228068;98;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2212-8689;INTERNATIONAL JOURNAL OF CHILD-COMPUTER INTERACTION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100228541;96;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2162-237X;IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100235616;99;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2158-2440;SAGE OPEN;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100255401;96;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2168-2194;IEEE JOURNAL OF BIOMEDICAL AND HEALTH INFORMATICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100256982;93;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2168-2216;IEEE TRANSACTIONS ON SYSTEMS, MAN, AND CYBERNETICS: SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100262320;98;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2168-2267;IEEE TRANSACTIONS ON CYBERNETICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100274221;99;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2047-7538;LIGHT: SCIENCE & APPLICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100278313;98;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2330-1643;JOURNAL OF THE ASSOCIATION FOR INFORMATION SCIENCE AND TECHNOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100307484;90;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2212-0963;CLIMATE RISK MANAGEMENT;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100312211;89;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2214-2096;VEHICULAR COMMUNICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100324363;95;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2214-2134;JOURNAL OF INFORMATION SECURITY AND APPLICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100332403;90;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2327-4662;IEEE INTERNET OF THINGS JOURNAL;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100338350;98;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2168-7161;IEEE TRANSACTIONS ON CLOUD COMPUTING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100338351;94;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2168-6750;IEEE TRANSACTIONS ON EMERGING TOPICS IN COMPUTING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100338508;92;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2192-1962;HUMAN-CENTRIC COMPUTING AND INFORMATION SCIENCES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100358314;94;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2329-924X;IEEE TRANSACTIONS ON COMPUTATIONAL SOCIAL SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100364916;97;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2329-9290;IEEE/ACM TRANSACTIONS ON AUDIO, SPEECH AND LANGUAGE PROCESSING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100368801;96;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2325-6095;IEEE CLOUD COMPUTING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100373966;90;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
2169-3536;IEEE ACCESS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100374601;90;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
1741-5659;INTERACTIVE TECHNOLOGY AND SMART EDUCATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100385802;88;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
1319-1578;JOURNAL OF KING SAUD UNIVERSITY - COMPUTER AND INFORMATION SCIENCES (Open Access);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100389724;95;A1;08/05/2023 21:53;08/05/2023 21:53;atualizado com sucesso
